total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
262144,182397,1,1,0,10,1,19,218.056640625,217.986328125,338371,67536,72407,85,29053,3767,librosa,QmbreYvX1nGg1Jpt3MXs58wCii1bXnmst8T4bmzEsP5BvZ
65536,27989,1,1,11148,0,1,0,216.087890625,216.017578125,0,11842,105,85,6137,443,markdown-it-py,Qmb7pMzfuKsdmKzwBUS6rJuhdxzpt2iDjbYKC3ZaAXnMW7
65536,27989,1,1,11314,0,1,0,216.087890625,216.017578125,0,11842,105,85,6137,443,markdown-it-py,QmfPu9jjSgstX1Sj3VUvxxPFiuhBJZMDw1kfBqMN6q9fZG
65536,27991,1,1,11207,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,marshmallow,QmQdkkXThcuNhTMDHkpESYLEXsmMeFqy7AFU5AEQw76zkD
65536,27981,1,2,11232,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,traitlets,QmcwMSf84SghQnjGqZqWerKAknRzUTVMfvZEdK2yXktqSm
131072,47398,1,1,0,1,1,1,218.056640625,217.986328125,72710,17245,7350,85,11914,1280,matplotlib-inline,QmavqgtpAU32Pb1aNGXPEHPe4DGRxVTUp3yUegD8Z8Am79
65536,27999,1,1,10931,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,mdit-py-plugins,QmTJdtBeBsU6YBzdG163kh5YcLUEoWX7x9TdZcsXyiu7PJ
65536,27769,1,1,11178,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,mdurl,QmfBfNcm5spAZJY1KmEuH8DEGZUW2J2ki8Lrnrwn5gWcsH
65536,27982,1,4,11224,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,cycler,QmeJSMV73FYUw5aW5YVMW96SEvBTeHRYCFupPJ9rtYfzNF
65536,27981,1,4,11333,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,fonttools,QmS73bbzMZT551Uh1jurbDfTaZ36z1PGm1MPcbK5e7xTen
65536,27981,1,4,11095,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kiwisolver,QmdQ6YyA1i6b43z8pR8FkdtfeVsEAjFpa6oT3zR1ZbstSF
65536,27982,1,4,11565,0,3,0,216.087890625,216.017578125,0,11835,105,85,6137,443,pillow,QmQFXc16NAmFDr6QGUjq74P9JwPAGMKM3VkJjxLJ1QFqAj
