total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
131072,47596,1,3,0,1,2,1,218.056640625,217.986328125,72778,17456,7337,85,11914,1280,google-resumable-media,QmShK2NScZUmhzQZnHrSHs2V3a7U1ipHwaEaBqJj3KUeyK
262144,137481,1,2,0,7,1,25,218.056640625,217.986328125,203302,50852,50717,85,23340,2938,google-cloud-bigquery,QmZD8nx6UVSXSWzHPJ4j6ZRKVpmRvfW5oAbNRaUM2mNvvD
131072,79740,1,3,0,3,1,4,218.056640625,217.986328125,110034,28589,21797,85,17627,2109,grpc-google-iam-v1,QmWtvZy9xG7QeMbgWUqEEY6rYNJJiiuda9FuxERHKSHfpz
262144,124702,1,2,0,6,1,20,218.056640625,217.986328125,183706,45303,43487,85,23340,2938,google-cloud-resource-manager,QmcvHj4aFUVpg87dZ2oTYrdv1aA4Sw8FiwApcdBPMZygpK
262144,124290,1,2,0,6,1,22,218.056640625,217.986328125,178735,44891,43487,85,23340,2938,google-cloud-storage,QmcXdd8eZEcR4LfQp49WNxxab31JyHgBFindqtSWPtESwG
262144,156407,1,2,0,8,1,27,218.056640625,217.986328125,251301,56006,57947,85,29053,3767,google-genai,QmcCaGaUjQPgCM2gSDsFXMJAh9j1Swz1MwirrVrajZJXpd
131072,47572,1,2,0,1,1,1,218.056640625,217.986328125,72248,17432,7337,85,11914,1280,shapely,QmUsYyWpUYMEyYyeXN3dpGGwmzK2dCbYV85iMPjKXvQYAF
524288,220638,1,1,0,13,1,47,218.056640625,217.986328125,401313,84087,94097,85,29053,3767,google-cloud-aiplatform,QmTDYmmjmXLHicEimX9SUYR2X3JAQ3u53WB7czgbP4VWLi
65536,27982,1,2,10606,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,appnope,QmbDaQtkhVtDDJTVKSUbxW1e5kpVk5pMaWtnn39722q4KN
65536,27792,1,2,11620,0,1,0,216.087890625,216.017578125,0,11645,105,85,6137,443,comm,QmNQj7f6R6Yz5ugvdg8ggYnsNzpqbSxNYELeSEasXyzgvZ
65536,27992,1,2,11118,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,debugpy,QmbbmVdfzyGc4LFt2Wz6McTzZ4DGHXVMp2RyAJgQVfMmW5
131072,47572,1,3,0,1,3,1,218.056640625,217.986328125,73716,17432,7337,85,11914,1280,pexpect,QmUv62T1mhu1822o6cSxPCZV2B9FN3VBUKY3ovA3nUASuA
